case_id,case_year,justice_name,advocate_name,utt_id_first,utt_id_last,advocate_gender,num_utts,num_utts_adv,num_utts_justice,num_toks_total,num_toks_adv,num_toks_justice,advocate_ideology,justice_ideology,adv_experience_int,adv_experience_bin,female_issue,num_adv_utts_interrupted,num_justice_utts_interrupted,adv_interruption_rate,justice_interruption_rate,num_adv_disfl,num_justice_disfl,num_adv_toks_in_utts_interrupted,num_justice_toks_in_utts_interrupted,justice_gender,adv_ideology_gender,ideology_matches
2019_18-725,2019,Sonia Sotomayor,Adam G. Unikowsky,25049__0_068,25049__0_075,M,8,4,4,54,29,25,liberal,liberal,7,1,0,3,2,103.44827586206897,80.0,1,2,14,11,F,M-liberal,1
2019_18-725,2019,Samuel A. Alito Jr.,Adam G. Unikowsky,25049__0_076,25049__0_079,M,4,2,2,34,24,10,liberal,conservative,7,1,0,2,0,83.33333333333333,0.0,2,0,24,0,M,M-liberal,0
2019_18-725,2019,Elena Kagan,Adam G. Unikowsky,25049__0_098,25049__0_103,M,6,3,3,341,185,156,liberal,liberal,7,1,0,1,1,5.405405405405405,6.410256410256411,7,6,3,67,F,M-liberal,1
2019_18-725,2019,Sonia Sotomayor,Adam G. Unikowsky,25049__0_104,25049__0_111,M,8,4,4,519,456,63,liberal,liberal,7,1,0,2,0,4.385964912280702,0.0,19,0,429,0,F,M-liberal,1
2019_18-725,2019,Stephen G. Breyer,Frederick Liu,25049__1_002,25049__1_009,M,8,4,4,895,342,553,conservative,liberal,5,1,0,2,0,5.847953216374269,0.0,6,14,96,0,M,M-conservative,0
2019_18-725,2019,Elena Kagan,Frederick Liu,25049__1_011,25049__1_018,M,8,4,4,506,233,273,conservative,liberal,5,1,0,3,1,12.875536480686696,3.663003663003663,4,4,230,6,F,M-conservative,0
2019_18-725,2019,Sonia Sotomayor,Frederick Liu,25049__1_019,25049__1_026,M,8,4,4,480,207,273,conservative,liberal,5,1,0,2,0,9.66183574879227,0.0,8,2,74,0,F,M-conservative,0
2019_18-725,2019,Stephen G. Breyer,Frederick Liu,25049__1_027,25049__1_033,M,7,3,4,363,89,274,conservative,liberal,5,1,0,2,2,22.471910112359552,7.299270072992701,1,10,87,189,M,M-conservative,0
2019_18-725,2019,Elena Kagan,Frederick Liu,25049__1_034,25049__1_037,M,4,2,2,216,178,38,conservative,liberal,5,1,0,1,2,5.617977528089888,52.63157894736842,3,1,3,38,F,M-conservative,0
2019_18-725,2019,Elena Kagan,Frederick Liu,25049__1_040,25049__1_051,M,12,6,6,328,195,133,conservative,liberal,5,1,0,5,4,25.641025641025642,30.075187969924812,6,5,190,75,F,M-conservative,0
2019_18-725,2019,Elena Kagan,Frederick Liu,25049__1_056,25049__1_061,M,6,3,3,176,36,140,conservative,liberal,5,1,0,2,2,55.55555555555556,14.285714285714286,2,5,26,8,F,M-conservative,0
2019_18-725,2019,Stephen G. Breyer,Frederick Liu,25049__1_062,25049__1_066,M,5,2,3,515,193,322,conservative,liberal,5,1,0,0,0,0.0,0.0,2,9,0,0,M,M-conservative,0
2019_18-725,2019,Sonia Sotomayor,Frederick Liu,25049__1_067,25049__1_088,M,22,11,11,1062,681,381,conservative,liberal,5,1,0,9,3,13.215859030837004,7.874015748031496,9,14,227,21,F,M-conservative,0
2019_18-725,2019,Elena Kagan,Frederick Liu,25049__1_089,25049__1_096,M,8,4,4,474,289,185,conservative,liberal,5,1,0,3,1,10.380622837370241,5.405405405405405,6,8,152,5,F,M-conservative,0
2017_16-1454,2017,Sonia Sotomayor,Eric E. Murphy,24459__0_032,24459__0_035,M,4,2,2,101,30,71,liberal,liberal,3,1,0,1,0,33.333333333333336,0.0,1,0,4,0,F,M-liberal,1
2017_16-1454,2017,Anthony M. Kennedy,Eric E. Murphy,24459__0_042,24459__0_051,M,10,5,5,382,262,120,liberal,conservative,3,1,0,3,1,11.450381679389313,8.333333333333334,5,4,144,5,M,M-liberal,0
2017_16-1454,2017,Sonia Sotomayor,Eric E. Murphy,24459__0_054,24459__0_059,M,6,3,3,79,27,52,liberal,liberal,3,1,0,3,0,111.11111111111111,0.0,3,0,27,0,F,M-liberal,1
2017_16-1454,2017,Elena Kagan,Malcolm L. Stewart,24459__1_004,24459__1_007,M,4,2,2,213,149,64,liberal,liberal,6,1,0,0,0,0.0,0.0,2,0,0,0,F,M-liberal,1
2017_16-1454,2017,Anthony M. Kennedy,Malcolm L. Stewart,24459__1_008,24459__1_011,M,4,2,2,254,149,105,liberal,conservative,6,1,0,2,0,13.422818791946309,0.0,2,11,149,0,M,M-liberal,0
2017_16-1454,2017,Stephen G. Breyer,Malcolm L. Stewart,24459__1_012,24459__1_019,M,8,4,4,626,226,400,liberal,liberal,6,1,0,3,0,13.274336283185841,0.0,6,7,188,0,M,M-liberal,1
2017_16-1454,2017,Sonia Sotomayor,Malcolm L. Stewart,24459__1_034,24459__1_039,M,6,3,3,540,465,75,liberal,liberal,6,1,0,2,1,4.301075268817204,13.333333333333334,13,1,461,13,F,M-liberal,1
2017_16-1454,2017,Sonia Sotomayor,Evan R. Chesler,24459__2_000,24459__2_021,M,22,11,11,694,321,373,conservative,liberal,0,0,0,9,0,28.037383177570092,0.0,0,4,294,0,F,M-conservative,0
2017_16-1454,2017,Stephen G. Breyer,Evan R. Chesler,24459__2_022,24459__2_029,M,8,4,4,739,178,561,conservative,liberal,0,0,0,1,0,5.617977528089888,0.0,3,8,37,0,M,M-conservative,0
2017_16-1454,2017,John G. Roberts Jr.,Evan R. Chesler,24459__2_030,24459__2_035,M,6,3,3,310,234,76,conservative,conservative,0,0,0,1,1,4.273504273504273,13.157894736842104,1,0,142,4,M,M-conservative,1
2017_16-1454,2017,Stephen G. Breyer,Evan R. Chesler,24459__2_036,24459__2_041,M,6,3,3,414,99,315,conservative,liberal,0,0,0,0,0,0.0,0.0,1,5,0,0,M,M-conservative,0
2017_16-1454,2017,Stephen G. Breyer,Evan R. Chesler,24459__2_047,24459__2_052,M,6,3,3,131,39,92,conservative,liberal,0,0,0,2,0,51.282051282051285,0.0,1,1,9,0,M,M-conservative,0
2017_16-1454,2017,Elena Kagan,Evan R. Chesler,24459__2_057,24459__2_062,M,6,3,3,528,166,362,conservative,liberal,0,0,0,2,0,12.048192771084338,0.0,0,10,62,0,F,M-conservative,0
2017_16-1454,2017,Sonia Sotomayor,Evan R. Chesler,24459__2_063,24459__2_070,M,8,4,4,429,202,227,conservative,liberal,0,0,0,3,1,14.851485148514852,4.405286343612334,2,5,193,8,F,M-conservative,0
2017_16-1454,2017,Sonia Sotomayor,Evan R. Chesler,24459__2_075,24459__2_080,M,6,3,3,231,149,82,conservative,liberal,0,0,0,2,0,13.422818791946309,0.0,3,0,31,0,F,M-conservative,0
2017_16-1454,2017,Stephen G. Breyer,Evan R. Chesler,24459__2_081,24459__2_094,M,14,7,7,883,399,484,conservative,liberal,0,0,0,1,3,2.506265664160401,6.198347107438017,4,7,2,124,M,M-conservative,0
2017_16-1454,2017,Sonia Sotomayor,Evan R. Chesler,24459__2_095,24459__2_098,M,4,2,2,432,418,14,conservative,liberal,0,0,0,1,1,2.3923444976076556,71.42857142857143,1,0,362,7,F,M-conservative,0
2017_16-1454,2017,Sonia Sotomayor,Evan R. Chesler,24459__2_101,24459__2_104,M,4,2,2,123,83,40,conservative,liberal,0,0,0,0,0,0.0,0.0,1,1,0,0,F,M-conservative,0
2017_16-1454,2017,Elena Kagan,Evan R. Chesler,24459__2_105,24459__2_110,M,6,3,3,609,322,287,conservative,liberal,0,0,0,0,1,0.0,3.484320557491289,5,2,0,23,F,M-conservative,0
2017_16-1454,2017,John G. Roberts Jr.,Evan R. Chesler,24459__2_111,24459__2_115,M,5,3,2,68,61,7,conservative,conservative,0,0,0,0,0,0.0,0.0,0,0,0,0,M,M-conservative,1
2017_16-1454,2017,Ruth Bader Ginsburg,Eric E. Murphy,24459__3_000,24459__3_003,M,4,2,2,303,246,57,liberal,liberal,3,1,0,2,2,8.130081300813009,35.08771929824562,2,3,246,57,F,M-liberal,1
2017_16-1454,2017,Sonia Sotomayor,Eric E. Murphy,24459__3_014,24459__3_017,M,4,2,2,91,56,35,liberal,liberal,3,1,0,1,0,17.857142857142858,0.0,2,1,13,0,F,M-liberal,1
2013_12-9490,2013,John G. Roberts Jr.,Paul R Kleven,22239__0_001,22239__0_004,M,4,2,2,285,185,100,liberal,conservative,0,0,0,1,0,5.405405405405405,0.0,2,1,56,0,M,M-liberal,0
2013_12-9490,2013,Samuel A. Alito Jr.,Paul R Kleven,22239__0_009,22239__0_012,M,4,2,2,182,91,91,liberal,conservative,0,0,0,2,0,21.978021978021978,0.0,2,0,91,0,M,M-liberal,0
2013_12-9490,2013,John G. Roberts Jr.,Paul R Kleven,22239__0_013,22239__0_016,M,4,2,2,181,101,80,liberal,conservative,0,0,0,1,0,9.900990099009901,0.0,2,0,29,0,M,M-liberal,0
2013_12-9490,2013,Samuel A. Alito Jr.,Paul R Kleven,22239__0_017,22239__0_022,M,6,3,3,549,303,246,liberal,conservative,0,0,0,3,0,9.900990099009901,0.0,8,2,303,0,M,M-liberal,0
2013_12-9490,2013,John G. Roberts Jr.,Paul R Kleven,22239__0_023,22239__0_028,M,6,3,3,621,529,92,liberal,conservative,0,0,0,1,0,1.890359168241966,0.0,15,3,142,0,M,M-liberal,0
2013_12-9490,2013,Elena Kagan,Paul R Kleven,22239__0_029,22239__0_032,M,4,2,2,263,216,47,liberal,liberal,0,0,0,0,0,0.0,0.0,6,0,0,0,F,M-liberal,1
2013_12-9490,2013,Sonia Sotomayor,Paul R Kleven,22239__0_033,22239__0_036,M,4,2,2,472,225,247,liberal,liberal,0,0,0,2,0,8.88888888888889,0.0,8,5,225,0,F,M-liberal,1
2013_12-9490,2013,Anthony M. Kennedy,Paul R Kleven,22239__0_037,22239__0_042,M,6,3,3,166,83,83,liberal,conservative,0,0,0,1,1,12.048192771084338,12.048192771084338,4,5,9,2,M,M-liberal,0
2013_12-9490,2013,Anthony M. Kennedy,Paul R Kleven,22239__0_046,22239__0_057,M,12,6,6,249,151,98,liberal,conservative,0,0,0,2,1,13.245033112582782,10.204081632653061,10,4,46,29,M,M-liberal,0
2013_12-9490,2013,Sonia Sotomayor,Paul R Kleven,22239__0_058,22239__0_065,M,8,4,4,176,111,65,liberal,liberal,0,0,0,1,0,9.00900900900901,0.0,4,1,6,0,F,M-liberal,1
2013_12-9490,2013,John G. Roberts Jr.,Paul R Kleven,22239__0_066,22239__0_073,M,8,4,4,399,194,205,liberal,conservative,0,0,0,2,0,10.309278350515465,0.0,4,4,90,0,M,M-liberal,0
2013_12-9490,2013,Antonin Scalia,Paul R Kleven,22239__0_077,22239__0_080,M,4,2,2,71,43,28,liberal,conservative,0,0,0,2,0,46.51162790697674,0.0,2,0,43,0,M,M-liberal,0
2013_12-9490,2013,Anthony M. Kennedy,Paul R Kleven,22239__0_083,22239__0_088,M,6,3,3,156,99,57,liberal,conservative,0,0,0,3,0,30.303030303030305,0.0,4,0,99,0,M,M-liberal,0
2013_12-9490,2013,Stephen G. Breyer,Paul R Kleven,22239__0_089,22239__0_094,M,6,3,3,252,106,146,liberal,liberal,0,0,0,1,0,9.433962264150944,0.0,6,2,26,0,M,M-liberal,1
2013_12-9490,2013,Antonin Scalia,Paul R Kleven,22239__0_095,22239__0_098,M,4,2,2,255,118,137,liberal,conservative,0,0,0,0,0,0.0,0.0,4,4,0,0,M,M-liberal,0
2013_12-9490,2013,Stephen G. Breyer,Paul R Kleven,22239__0_102,22239__0_109,M,8,4,4,201,86,115,liberal,liberal,0,0,0,1,0,11.627906976744185,0.0,2,1,17,0,M,M-liberal,1
2013_12-9490,2013,Antonin Scalia,Paul R Kleven,22239__0_110,22239__0_119,M,10,5,5,399,201,198,liberal,conservative,0,0,0,3,0,14.925373134328359,0.0,3,6,96,0,M,M-liberal,0
2013_12-9490,2013,Sonia Sotomayor,Jeffrey M K Laurence,22239__1_000,22239__1_005,M,6,3,3,186,128,58,conservative,liberal,0,0,0,1,0,7.8125,0.0,1,0,88,0,F,M-conservative,0
2013_12-9490,2013,Sonia Sotomayor,Jeffrey M K Laurence,22239__1_008,22239__1_011,M,4,2,2,103,44,59,conservative,liberal,0,0,0,1,0,22.727272727272727,0.0,1,1,28,0,F,M-conservative,0
2013_12-9490,2013,Antonin Scalia,Jeffrey M K Laurence,22239__1_012,22239__1_015,M,4,2,2,204,169,35,conservative,conservative,0,0,0,1,0,5.9171597633136095,0.0,2,2,149,0,M,M-conservative,1
2013_12-9490,2013,John G. Roberts Jr.,Jeffrey M K Laurence,22239__1_016,22239__1_019,M,4,2,2,115,51,64,conservative,conservative,0,0,0,0,0,0.0,0.0,1,1,0,0,M,M-conservative,1
2013_12-9490,2013,Antonin Scalia,Jeffrey M K Laurence,22239__1_020,22239__1_025,M,6,3,3,123,48,75,conservative,conservative,0,0,0,0,1,0.0,13.333333333333334,0,3,0,30,M,M-conservative,1
2013_12-9490,2013,John G. Roberts Jr.,Jeffrey M K Laurence,22239__1_026,22239__1_029,M,4,2,2,171,31,140,conservative,conservative,0,0,0,2,0,64.51612903225806,0.0,1,2,31,0,M,M-conservative,1
2013_12-9490,2013,Elena Kagan,Jeffrey M K Laurence,22239__1_033,22239__1_036,M,4,2,2,175,117,58,conservative,liberal,0,0,0,1,0,8.547008547008547,0.0,4,1,100,0,F,M-conservative,0
2013_12-9490,2013,Stephen G. Breyer,Jeffrey M K Laurence,22239__1_037,22239__1_042,M,6,3,3,364,66,298,conservative,liberal,0,0,0,2,0,30.303030303030305,0.0,2,13,53,0,M,M-conservative,0
2013_12-9490,2013,Anthony M. Kennedy,Jeffrey M K Laurence,22239__1_043,22239__1_046,M,4,2,2,171,118,53,conservative,conservative,0,0,0,1,0,8.474576271186441,0.0,4,0,76,0,M,M-conservative,1
2013_12-9490,2013,Sonia Sotomayor,Jeffrey M K Laurence,22239__1_047,22239__1_052,M,6,3,3,123,70,53,conservative,liberal,0,0,0,1,0,14.285714285714286,0.0,2,1,51,0,F,M-conservative,0
2013_12-9490,2013,Elena Kagan,Jeffrey M K Laurence,22239__1_053,22239__1_058,M,6,3,3,384,161,223,conservative,liberal,0,0,0,0,0,0.0,0.0,1,2,0,0,F,M-conservative,0
2013_12-9490,2013,Anthony M. Kennedy,Jeffrey M K Laurence,22239__1_059,22239__1_064,M,6,3,3,348,244,104,conservative,conservative,0,0,0,1,0,4.098360655737705,0.0,5,4,154,0,M,M-conservative,1
2013_12-9490,2013,Ruth Bader Ginsburg,Jeffrey M K Laurence,22239__1_065,22239__1_068,M,4,2,2,200,81,119,conservative,liberal,0,0,0,1,0,12.345679012345679,0.0,0,4,55,0,F,M-conservative,0
2013_12-9490,2013,Antonin Scalia,Jeffrey M K Laurence,22239__1_069,22239__1_076,M,8,4,4,197,116,81,conservative,conservative,0,0,0,2,0,17.24137931034483,0.0,7,2,110,0,M,M-conservative,1
2013_12-9490,2013,Elena Kagan,Jeffrey M K Laurence,22239__1_077,22239__1_080,M,4,2,2,170,36,134,conservative,liberal,0,0,0,1,0,27.77777777777778,0.0,1,3,33,0,F,M-conservative,0
2013_12-9490,2013,Antonin Scalia,Jeffrey M K Laurence,22239__1_081,22239__1_090,M,10,5,5,240,185,55,conservative,conservative,0,0,0,2,0,10.81081081081081,0.0,5,0,27,0,M,M-conservative,1
2013_12-9490,2013,Antonin Scalia,Jeffrey M K Laurence,22239__1_101,22239__1_104,M,4,2,2,194,159,35,conservative,conservative,0,0,0,1,0,6.289308176100629,0.0,3,0,146,0,M,M-conservative,1
2013_12-9490,2013,Samuel A. Alito Jr.,Paul R Kleven,22239__3_000,22239__3_009,M,10,5,5,701,463,238,liberal,conservative,0,0,0,3,0,6.479481641468682,0.0,10,3,62,0,M,M-liberal,0
2013_12-9490,2013,Antonin Scalia,Paul R Kleven,22239__3_010,22239__3_013,M,4,2,2,144,43,101,liberal,conservative,0,0,0,1,0,23.25581395348837,0.0,3,1,2,0,M,M-liberal,0
2010_10-313,2010,Anthony M. Kennedy,John J. Bursch,23038__0_003,23038__0_006,M,4,2,2,533,482,51,liberal,conservative,0,0,0,0,0,0.0,0.0,3,0,0,0,M,M-liberal,0
2010_10-313,2010,Antonin Scalia,John J. Bursch,23038__0_009,23038__0_020,M,12,6,6,505,249,256,liberal,conservative,0,0,0,1,0,4.016064257028113,0.0,2,13,101,0,M,M-liberal,0
2010_10-313,2010,Stephen G. Breyer,John J. Bursch,23038__0_021,23038__0_036,M,16,8,8,726,436,290,liberal,liberal,0,0,0,2,1,4.587155963302752,3.4482758620689653,9,7,35,3,M,M-liberal,1
2010_10-313,2010,Antonin Scalia,John J. Bursch,23038__0_037,23038__0_044,M,8,4,4,222,138,84,liberal,conservative,0,0,0,0,0,0.0,0.0,3,7,0,0,M,M-liberal,0
2010_10-313,2010,Anthony M. Kennedy,John J. Bursch,23038__0_045,23038__0_054,M,10,5,5,216,145,71,liberal,conservative,0,0,0,3,0,20.689655172413794,0.0,4,2,102,0,M,M-liberal,0
2010_10-313,2010,Stephen G. Breyer,John J. Bursch,23038__0_057,23038__0_070,M,14,7,7,387,104,283,liberal,liberal,0,0,0,3,1,28.846153846153847,3.5335689045936394,2,4,32,6,M,M-liberal,1
2010_10-313,2010,Sonia Sotomayor,Scott H. Angstreich,23038__2_000,23038__2_005,M,6,3,3,351,207,144,conservative,liberal,0,0,0,3,1,14.492753623188406,6.944444444444445,2,3,207,38,F,M-conservative,0
2010_10-313,2010,Sonia Sotomayor,Scott H. Angstreich,23038__2_008,23038__2_011,M,4,2,2,739,639,100,conservative,liberal,0,0,0,1,0,1.5649452269170578,0.0,11,2,427,0,F,M-conservative,0
2010_10-313,2010,Antonin Scalia,Scott H. Angstreich,23038__2_012,23038__2_019,M,8,4,4,528,499,29,conservative,conservative,0,0,0,0,0,0.0,0.0,6,0,0,0,M,M-conservative,1
2010_10-313,2010,Sonia Sotomayor,Scott H. Angstreich,23038__2_020,23038__2_023,M,4,2,2,274,235,39,conservative,liberal,0,0,0,1,0,4.25531914893617,0.0,2,3,5,0,F,M-conservative,0
2010_10-313,2010,Stephen G. Breyer,Scott H. Angstreich,23038__2_026,23038__2_035,M,10,5,5,226,106,120,conservative,liberal,0,0,0,2,0,18.867924528301888,0.0,4,5,11,0,M,M-conservative,0
2010_10-313,2010,Stephen G. Breyer,Scott H. Angstreich,23038__2_041,23038__2_046,M,6,3,3,187,53,134,conservative,liberal,0,0,0,3,0,56.60377358490566,0.0,2,3,53,0,M,M-conservative,0
2010_10-313,2010,Antonin Scalia,Scott H. Angstreich,23038__2_047,23038__2_052,M,6,3,3,145,48,97,conservative,conservative,0,0,0,3,0,62.5,0.0,3,4,48,0,M,M-conservative,1
2010_10-313,2010,Sonia Sotomayor,Scott H. Angstreich,23038__2_053,23038__2_058,M,6,3,3,185,138,47,conservative,liberal,0,0,0,2,2,14.492753623188406,42.5531914893617,3,2,112,10,F,M-conservative,0
2010_10-313,2010,Antonin Scalia,Scott H. Angstreich,23038__2_059,23038__2_062,M,4,2,2,59,49,10,conservative,conservative,0,0,0,0,0,0.0,0.0,2,0,0,0,M,M-conservative,1
2010_10-313,2010,Stephen G. Breyer,Scott H. Angstreich,23038__2_064,23038__2_071,M,8,4,4,350,209,141,conservative,liberal,0,0,0,1,0,4.784688995215311,0.0,1,1,65,0,M,M-conservative,0
2010_10-313,2010,Stephen G. Breyer,Scott H. Angstreich,23038__2_074,23038__2_079,M,6,3,3,170,40,130,conservative,liberal,0,0,0,2,1,50.0,7.6923076923076925,2,4,35,77,M,M-conservative,0
2010_10-313,2010,Stephen G. Breyer,Scott H. Angstreich,23038__2_082,23038__2_087,M,6,3,3,103,38,65,conservative,liberal,0,0,0,1,0,26.31578947368421,0.0,0,1,4,0,M,M-conservative,0
2010_10-313,2010,Sonia Sotomayor,Scott H. Angstreich,23038__2_088,23038__2_091,M,4,2,2,550,458,92,conservative,liberal,0,0,0,2,1,4.366812227074236,10.869565217391305,5,2,458,43,F,M-conservative,0
2010_10-313,2010,Antonin Scalia,Scott H. Angstreich,23038__2_092,23038__2_095,M,4,2,2,232,204,28,conservative,conservative,0,0,0,0,0,0.0,0.0,4,0,0,0,M,M-conservative,1
2010_10-313,2010,Stephen G. Breyer,Scott H. Angstreich,23038__2_096,23038__2_103,M,8,4,4,288,177,111,conservative,liberal,0,0,0,1,0,5.649717514124294,0.0,1,3,12,0,M,M-conservative,0
2010_10-313,2010,Antonin Scalia,Scott H. Angstreich,23038__2_106,23038__2_109,M,4,2,2,170,153,17,conservative,conservative,0,0,0,1,0,6.5359477124183005,0.0,1,0,7,0,M,M-conservative,1
2010_10-313,2010,Antonin Scalia,John J. Bursch,23038__3_000,23038__3_007,M,8,4,4,571,484,87,liberal,conservative,0,0,0,4,1,8.264462809917354,11.494252873563218,6,3,484,6,M,M-liberal,0
2012_11-1175,2012,Ruth Bader Ginsburg,Allison M. Zieve,21890__0_003,21890__0_006,F,4,2,2,346,139,207,liberal,liberal,0,0,0,2,0,14.388489208633093,0.0,4,3,139,0,F,F-liberal,1
2012_11-1175,2012,Sonia Sotomayor,Allison M. Zieve,21890__0_007,21890__0_014,F,8,4,4,450,338,112,liberal,liberal,0,0,0,2,0,5.9171597633136095,0.0,6,2,251,0,F,F-liberal,1
2012_11-1175,2012,Ruth Bader Ginsburg,Allison M. Zieve,21890__0_015,21890__0_018,F,4,2,2,286,120,166,liberal,liberal,0,0,0,0,1,0.0,6.024096385542169,4,6,0,46,F,F-liberal,1
2012_11-1175,2012,Sonia Sotomayor,Allison M. Zieve,21890__0_019,21890__0_022,F,4,2,2,806,744,62,liberal,liberal,0,0,0,1,0,1.3440860215053763,0.0,11,0,722,0,F,F-liberal,1
2012_11-1175,2012,Elena Kagan,Lisa S. Blatt,21890__2_000,21890__2_009,F,10,5,5,500,269,231,conservative,liberal,3,1,0,2,1,7.434944237918216,4.329004329004329,5,7,95,4,F,F-conservative,0
2012_11-1175,2012,Elena Kagan,Lisa S. Blatt,21890__2_012,21890__2_017,F,6,3,3,159,58,101,conservative,liberal,3,1,0,2,1,34.48275862068966,9.900990099009901,4,1,15,76,F,F-conservative,0
2012_11-1175,2012,John G. Roberts Jr.,Lisa S. Blatt,21890__2_018,21890__2_023,F,6,3,3,146,121,25,conservative,conservative,3,1,0,1,1,8.264462809917354,40.0,6,1,100,5,M,F-conservative,1
2012_11-1175,2012,Elena Kagan,Lisa S. Blatt,21890__2_024,21890__2_027,F,4,2,2,339,235,104,conservative,liberal,3,1,0,1,0,4.25531914893617,0.0,5,1,232,0,F,F-conservative,0
2012_11-1175,2012,Sonia Sotomayor,Lisa S. Blatt,21890__2_028,21890__2_033,F,6,3,3,84,50,34,conservative,liberal,3,1,0,0,0,0.0,0.0,1,0,0,0,F,F-conservative,0
2012_11-1175,2012,Stephen G. Breyer,Lisa S. Blatt,21890__2_036,21890__2_041,F,6,3,3,295,176,119,conservative,liberal,3,1,0,1,0,5.681818181818182,0.0,4,2,22,0,M,F-conservative,0
2012_11-1175,2012,Stephen G. Breyer,Lisa S. Blatt,21890__2_051,21890__2_056,F,6,3,3,79,44,35,conservative,liberal,3,1,0,2,0,45.45454545454545,0.0,3,3,32,0,M,F-conservative,0
2012_11-1175,2012,Elena Kagan,Lisa S. Blatt,21890__2_057,21890__2_090,F,34,17,17,1407,925,482,conservative,liberal,3,1,0,3,3,3.2432432432432434,6.224066390041494,25,9,118,76,F,F-conservative,0
2012_11-1175,2012,Sonia Sotomayor,Lisa S. Blatt,21890__2_091,21890__2_098,F,8,4,4,242,154,88,conservative,liberal,3,1,0,0,1,0.0,11.363636363636363,4,2,0,13,F,F-conservative,0
2012_11-1175,2012,Elena Kagan,Lisa S. Blatt,21890__2_099,21890__2_108,F,10,5,5,334,195,139,conservative,liberal,3,1,0,3,3,15.384615384615385,21.58273381294964,8,6,101,122,F,F-conservative,0
2012_11-1175,2012,Antonin Scalia,Lisa S. Blatt,21890__2_109,21890__2_116,F,8,4,4,410,270,140,conservative,conservative,3,1,0,3,0,11.11111111111111,0.0,9,4,263,0,M,F-conservative,1
2012_11-1175,2012,Sonia Sotomayor,Lisa S. Blatt,21890__2_117,21890__2_122,F,6,3,3,135,81,54,conservative,liberal,3,1,0,1,0,12.345679012345679,0.0,2,1,22,0,F,F-conservative,0
2012_11-1175,2012,Antonin Scalia,Allison M. Zieve,21890__3_002,21890__3_005,F,4,2,2,289,228,61,liberal,conservative,0,0,0,1,2,4.385964912280702,32.78688524590164,3,4,203,61,M,F-liberal,0
2012_11-1175,2012,Antonin Scalia,Allison M. Zieve,21890__3_008,21890__3_017,F,10,5,5,392,253,139,liberal,conservative,0,0,0,5,2,19.76284584980237,14.388489208633093,8,7,253,84,M,F-liberal,0
2012_11-1175,2012,Stephen G. Breyer,Allison M. Zieve,21890__3_018,21890__3_023,F,6,3,3,172,51,121,liberal,liberal,0,0,0,1,2,19.607843137254903,16.52892561983471,4,4,2,81,M,F-liberal,1
2015_14-419,2015,John G. Roberts Jr.,Howard Srebnick,24016__0_001,24016__0_004,M,4,2,2,177,139,38,liberal,conservative,0,0,0,0,0,0.0,0.0,0,0,0,0,M,M-liberal,0
2015_14-419,2015,Anthony M. Kennedy,Howard Srebnick,24016__0_009,24016__0_012,M,4,2,2,179,88,91,liberal,conservative,0,0,0,0,0,0.0,0.0,0,5,0,0,M,M-liberal,0
2015_14-419,2015,Samuel A. Alito Jr.,Howard Srebnick,24016__0_013,24016__0_016,M,4,2,2,270,83,187,liberal,conservative,0,0,0,1,0,12.048192771084338,0.0,0,5,5,0,M,M-liberal,0
2015_14-419,2015,John G. Roberts Jr.,Howard Srebnick,24016__0_020,24016__0_025,M,6,3,3,228,138,90,liberal,conservative,0,0,0,0,0,0.0,0.0,2,6,0,0,M,M-liberal,0
2015_14-419,2015,Sonia Sotomayor,Howard Srebnick,24016__0_031,24016__0_038,M,8,4,4,316,124,192,liberal,liberal,0,0,0,2,0,16.129032258064516,0.0,0,3,46,0,F,M-liberal,1
2015_14-419,2015,Antonin Scalia,Howard Srebnick,24016__0_041,24016__0_044,M,4,2,2,267,170,97,liberal,conservative,0,0,0,1,0,5.882352941176471,0.0,1,4,62,0,M,M-liberal,0
2015_14-419,2015,Anthony M. Kennedy,Howard Srebnick,24016__0_047,24016__0_050,M,4,2,2,152,109,43,liberal,conservative,0,0,0,1,0,9.174311926605505,0.0,1,1,18,0,M,M-liberal,0
2015_14-419,2015,Antonin Scalia,Howard Srebnick,24016__0_053,24016__0_058,M,6,3,3,359,270,89,liberal,conservative,0,0,0,1,0,3.7037037037037037,0.0,2,2,178,0,M,M-liberal,0
2015_14-419,2015,Samuel A. Alito Jr.,Howard Srebnick,24016__0_065,24016__0_072,M,8,4,4,456,203,253,liberal,conservative,0,0,0,1,0,4.926108374384237,0.0,1,8,89,0,M,M-liberal,0
2015_14-419,2015,Antonin Scalia,Howard Srebnick,24016__0_073,24016__0_080,M,8,4,4,253,69,184,liberal,conservative,0,0,0,2,0,28.985507246376812,0.0,1,8,40,0,M,M-liberal,0
2015_14-419,2015,John G. Roberts Jr.,Howard Srebnick,24016__0_083,24016__0_086,M,4,2,2,128,102,26,liberal,conservative,0,0,0,0,0,0.0,0.0,0,1,0,0,M,M-liberal,0
2015_14-419,2015,Sonia Sotomayor,Howard Srebnick,24016__0_087,24016__0_090,M,4,2,2,228,194,34,liberal,liberal,0,0,0,1,0,5.154639175257732,0.0,2,2,12,0,F,M-liberal,1
2015_14-419,2015,Stephen G. Breyer,Michael R. Dreeben,24016__1_002,24016__1_005,M,4,2,2,143,29,114,conservative,liberal,0,0,0,1,1,34.48275862068966,8.771929824561404,0,1,2,92,M,M-conservative,0
